,Año,Provincia,Otros,"0,256 Mbps","0,375 Mbps","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,1 Mbps","10,2 Mbps","10,6 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,27 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,47 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps",51 Mbps,"50,25 Mbps",52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps,78 Mbps,80 Mbps,81 Mbps,83 Mbps,82 Mbps,86 Mbps,84 Mbps,85 Mbps,90 Mbps,91 Mbps,92 Mbps,95 Mbps,97 Mbps,98 Mbps,100 Mbps,"100,1 Mbps","100,25 Mbps",105 Mbps,109 Mbps,110 Mbps,120 Mbps,122 Mbps,125 Mbps,126 Mbps,127 Mbps,128 Mbps,130 Mbps,131 Mbps,134 Mbps,137 Mbps,140 Mbps,145 Mbps,150 Mbps,155 Mbps,157 Mbps,158 Mbps,160 Mbps,164 Mbps,165 Mbps,180 Mbps,200 Mbps,203 Mbps,205 Mbps,212 Mbps,220 Mbps,225 Mbps,234 Mbps,240 Mbps,246 Mbps,250 Mbps,256 Mbps,270 Mbps,275 Mbps,300 Mbps,320 Mbps,325 Mbps,330 Mbps,340 Mbps,350 Mbps,380 Mbps,384 Mbps,400 Mbps,450 Mbps,473 Mbps,480 Mbps,500 Mbps,512 Mbps,520 Mbps,540 Mbps,600 Mbps,640 Mbps,680 Mbps,700 Mbps,768 Mbps,800 Mbps,850 Mbps,900 Mbps,945 Mbps,950 Mbps,999 Mbps,1000 Mbps,1024 Mbps,1075 Mbps,1536 Mbps,2000 Mbps,2048 Mbps,2529 Mbps,3072 Mbps,4000 Mbps,5000 Mbps,5125 Mbps,6000 Mbps,7000 Mbps,8000 Mbps,10000 Mbps
140,2022.0,Santa Fe,70536.0,128.0,0.0,0.0,1340.0,404.0,21.0,39962.0,0.0,0.0,0.0,35536.0,0.0,472,0.0,136830.0,0.0,0.0,682.0,20110.0,0.0,85590.0,195171.0,0.0,20029.0,0.0,44162.0,4413.0,691588.0,0.0,0.0,0.0,0.0,19698.0,0.0,480.0,0.0,77087.0,213.0,0.0,3790.0,0.0,189592.0,0.0,0.0,0.0,0.0,156.0,72343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95610.0,0.0,0.0,0.0,76.0,72.0,0.0,8.0,0.0,10279.0,0.0,285.0,0.0,0.0,0.0,0.0,717073.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3071.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0,0.0,139.0,0.0,0.0,8232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,629424.0,0.0,0.0,0.0,0.0,0.0,2214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,320718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.0,4.0,0.0,0.0,23052.0,0.0,0.0,0.0,4595.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1754.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
141,2022.0,Santiago Del Estero,3490.0,2.0,0.0,0.0,156.0,556.0,3632.0,1571.0,0.0,0.0,1228.0,4449.0,0.0,0,0.0,35354.0,0.0,0.0,0.0,4974.0,0.0,1597.0,50810.0,0.0,4616.0,0.0,224.0,0.0,227608.0,0.0,0.0,0.0,0.0,49272.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,18871.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,15436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2022.0,Tierra Del Fuego,15157.0,0.0,0.0,0.0,46.0,44.0,1335.0,2126.0,0.0,0.0,0.0,5.0,0.0,0,0.0,481.0,0.0,0.0,15200.0,8217.0,0.0,1558.0,21258.0,0.0,0.0,0.0,35666.0,59.0,18051.0,0.0,0.0,0.0,0.0,38305.0,0.0,0.0,0.0,31747.0,0.0,0.0,891.0,0.0,463.0,0.0,0.0,0.0,0.0,1630.0,20781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,0.0,0.0,577.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,6826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2022.0,Tucumán,16160.0,0.0,0.0,0.0,76.0,80.0,0.0,6896.0,0.0,0.0,0.0,465.0,0.0,0,0.0,30525.0,0.0,0.0,9086.0,1091.0,0.0,4610.0,70935.0,0.0,777.0,0.0,759.0,550.0,143731.0,0.0,0.0,0.0,0.0,35029.0,0.0,1.0,0.0,9425.0,0.0,0.0,0.0,2.0,49823.0,0.0,0.0,1.0,0.0,755.0,7464.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4790.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,298322.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,241237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6436.0,0.0,0.0,0.0,1654.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2023.0,Buenos Aires,436826.0,74.0,0.0,0.0,108163.0,729.0,18444.0,77985.0,0.0,0.0,564.0,81459.0,0.0,99,0.0,191196.0,0.0,0.0,166940.0,53880.0,328.0,111466.0,335520.0,0.0,40742.0,3013.0,257387.0,2738.0,674382.0,0.0,0.0,0.0,40.0,90304.0,0.0,896.0,489.0,375175.0,986.0,8.0,4202.0,0.0,503821.0,0.0,11.0,4.0,78.0,432.0,183103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126572.0,6443.0,64.0,3.0,5476.0,120.0,0.0,0.0,0.0,20190.0,36.0,0.0,0.0,0.0,2872.0,4.0,1935154.0,0.0,3.0,0.0,0.0,0.0,1023.0,0.0,3.0,236.0,659809.0,312.0,3.0,0.0,0.0,284.0,0.0,0.0,68.0,27189.0,0.0,88436.0,0.0,6.0,34656.0,0.0,3.0,0.0,0.0,0.0,62.0,12.0,0.0,9.0,0.0,72.0,0.0,3486995.0,0.0,0.0,56.0,0.0,0.0,1917.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736660.0,28.0,0.0,3.0,4850.0,0.0,0.0,0.0,30893.0,0.0,12.0,4.0,0.0,0.0,39.0,3752.0,123.0,942.0,57.0,0.0,0.0,3883085.0,108.0,0.0,0.0,12.0,0.0,0.0,0.0,3801.0,0.0,0.0,20.0,572943.0,2604.0,0.0,0.0,30578.0,0.0,0.0,0.0,0.0,2235.0,0.0,0.0,0.0,2.0,26.0,452928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2023.0,Capital Federal,106867.0,124.0,0.0,0.0,1804.0,136.0,5228.0,13924.0,0.0,0.0,0.0,1058.0,0.0,0,0.0,12672.0,0.0,0.0,47900.0,3973.0,0.0,14169.0,33147.0,0.0,28.0,0.0,67030.0,12.0,143388.0,0.0,0.0,0.0,20.0,206.0,0.0,0.0,0.0,117696.0,20.0,0.0,0.0,0.0,22387.0,0.0,4.0,0.0,0.0,0.0,3659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234226.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,90.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,264266.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,157881.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,47.0,0.0,29684.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507121.0,0.0,0.0,0.0,0.0,4.0,98.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,518956.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,12521.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,5743.0,0.0,0.0,4.0,2100582.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,369989.0,0.0,0.0,0.0,971.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0,197196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2023.0,Catamarca,2550.0,0.0,0.0,0.0,136.0,148.0,0.0,830.0,0.0,0.0,0.0,460.0,0.0,0,0.0,5918.0,0.0,0.0,0.0,2.0,0.0,1081.0,3862.0,0.0,1.0,0.0,0.0,0.0,15402.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,6480.0,0.0,0.0,0.0,0.0,10263.0,0.0,0.0,0.0,0.0,4769.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.0,0.0,0.0,0.0,2092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2023.0,Chaco,15892.0,0.0,0.0,0.0,936.0,8.0,0.0,1899.0,0.0,0.0,0.0,3120.0,0.0,0,0.0,12905.0,0.0,0.0,668.0,1540.0,0.0,17669.0,22254.0,0.0,1432.0,0.0,2804.0,4.0,43229.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,14655.0,0.0,0.0,0.0,0.0,11201.0,0.0,0.0,0.0,0.0,0.0,8409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9072.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,125002.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183070.0,0.0,0.0,0.0,0.0,0.0,2576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,0.0,0.0,0.0,93410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7795.0,0.0,0.0,0.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2023.0,Chubut,70381.0,32.0,0.0,0.0,276.0,134.0,3344.0,1895.0,0.0,0.0,0.0,11738.0,0.0,0,0.0,23273.0,0.0,0.0,45764.0,23452.0,0.0,15519.0,58586.0,0.0,331.0,0.0,52643.0,128.0,72040.0,0.0,0.0,0.0,4.0,28983.0,0.0,0.0,176.0,54652.0,282.0,0.0,0.0,0.0,11236.0,0.0,0.0,0.0,0.0,30763.0,20581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,660.0,0.0,117013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2023.0,Corrientes,29686.0,0.0,0.0,0.0,40.0,228.0,472.0,11166.0,0.0,0.0,0.0,9360.0,0.0,0,0.0,22833.0,0.0,0.0,1920.0,6915.0,0.0,10806.0,30079.0,0.0,0.0,0.0,19956.0,0.0,58884.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6295.0,9312.0,0.0,0.0,0.0,12004.0,0.0,0.0,0.0,0.0,0.0,5380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10937.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.0,0.0,0.0,0.0,0.0,0.0,0.0,119706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140703.0,0.0,0.0,0.0,0.0,0.0,4863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,0.0,101053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8675.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2023.0,Córdoba,82195.0,8.0,0.0,0.0,348.0,40.0,332.0,33663.0,0.0,0.0,28.0,30820.0,78.0,595,0.0,113798.0,0.0,14.0,19588.0,45937.0,0.0,31476.0,243299.0,24.0,10949.0,0.0,48056.0,5650.0,313608.0,18.0,246.0,0.0,350.0,34237.0,50.0,92.0,39.0,84318.0,536.0,0.0,232.0,0.0,87675.0,4.0,9.0,0.0,0.0,8.0,84536.0,844.0,0.0,88.0,0.0,0.0,0.0,0.0,22928.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,897784.0,850.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149227.0,1.0,56.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12468.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,790929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86472.0,84.0,0.0,0.0,11867.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,2023.0,Entre Ríos,28357.0,4.0,0.0,0.0,80.0,344.0,452.0,17281.0,0.0,0.0,0.0,19296.0,0.0,0,0.0,30590.0,0.0,0.0,1560.0,9804.0,0.0,24624.0,66027.0,0.0,3772.0,0.0,9642.0,0.0,194053.0,0.0,0.0,0.0,0.0,6250.0,0.0,0.0,0.0,21756.0,4.0,0.0,2.0,0.0,45762.0,0.0,0.0,0.0,0.0,2.0,3248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244232.0,0.0,0.0,0.0,0.0,0.0,3208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,199970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2023.0,Formosa,1713.0,3.0,0.0,0.0,196.0,140.0,0.0,737.0,0.0,0.0,0.0,5962.0,0.0,0,0.0,40749.0,0.0,0.0,0.0,13185.0,0.0,7049.0,20979.0,0.0,432.0,0.0,573.0,0.0,45101.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,4950.0,0.0,0.0,0.0,0.0,14885.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,4017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2023.0,Jujuy,8054.0,0.0,0.0,0.0,104.0,128.0,0.0,5645.0,0.0,0.0,0.0,6553.0,0.0,0,0.0,12913.0,0.0,0.0,0.0,11557.0,0.0,20505.0,11322.0,0.0,40.0,0.0,3784.0,0.0,44022.0,0.0,0.0,0.0,0.0,93978.0,0.0,0.0,0.0,1688.0,0.0,0.0,16.0,0.0,19949.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,177196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.0,800.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2023.0,La Pampa,21780.0,10.0,0.0,0.0,24.0,247.0,572.0,4934.0,0.0,0.0,740.0,11322.0,0.0,0,0.0,26981.0,0.0,0.0,9308.0,9828.0,0.0,8792.0,123061.0,0.0,2064.0,0.0,6248.0,0.0,55987.0,0.0,0.0,0.0,219.0,4.0,0.0,0.0,0.0,21286.0,0.0,0.0,0.0,0.0,33469.0,0.0,0.0,0.0,0.0,0.0,3191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16168.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7523.0,0.0,0.0,0.0,0.0,0.0,0.0,85909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19072.0,0.0,0.0,0.0,0.0,3.0,3486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
